Crime ID,Crime Type,Latitude,Longitude,Date and Time,Severity,Area,Victims,Weather,Crime Outcome
3302,Murder,10.986987068651457,77.0576242177784,2017-07-21 00:02:00,4,Kuniyamuthur,4,Clear,In-progress
3303,Murder,11.016640613029596,77.07513801499805,2018-01-30 18:51:00,2,Saibaba Colony,4,Foggy,Unresolved
3304,Murder,10.945209584917338,76.99241131517908,2015-12-17 22:27:00,4,Singanallur,5,Rainy,Unresolved
3305,Murder,10.960655915381283,76.95230493516421,2022-11-07 15:33:00,2,Peelamedu,2,Foggy,In-progress
3306,Drug Dealing,10.909337099251042,77.01708795339034,2019-11-12 04:26:00,1,Saibaba Colony,4,Clear,Resolved
3307,Drug Dealing,11.06771111511099,76.97802129730476,2021-01-03 03:03:00,2,Saibaba Colony,2,Foggy,Unresolved
3308,POCSO,10.946556689682248,76.98476000069088,2020-09-20 00:47:00,1,Saibaba Colony,5,Rainy,Resolved
3309,Rape,11.0267520187386,77.02207113787536,2017-12-08 12:15:00,2,RS Puram,5,Clear,Resolved
3310,Chain Theft,10.955113653572532,76.94193217245511,2020-07-03 08:00:00,1,Saibaba Colony,4,Foggy,Resolved
3311,Robbery,10.91660177698816,76.95812290153054,2022-07-22 04:32:00,2,Saibaba Colony,2,Foggy,Unresolved
3312,Chain Theft,10.997172586157838,76.96065493002463,2015-02-25 08:58:00,1,Kuniyamuthur,5,Clear,In-progress
3313,Chain Theft,11.023824074077213,77.06635505209579,2022-03-16 01:30:00,2,Singanallur,1,Clear,Unresolved
3314,POCSO,10.905244496857863,76.9424969763455,2016-08-28 14:34:00,3,Gandhipuram,5,Rainy,Unresolved
3315,POCSO,10.997718480531493,76.91447886238973,2021-01-02 07:59:00,4,Peelamedu,5,Clear,Resolved
3316,Robbery,10.951015809626638,77.02917734708522,2015-03-07 16:43:00,4,Podanur,5,Rainy,Resolved
3317,Murder,10.954406606204317,76.94484935514016,2020-06-06 23:00:00,5,Kuniyamuthur,5,Rainy,Unresolved
3318,Chain Theft,10.967254219496512,77.08481483496014,2017-08-14 17:50:00,4,Singanallur,2,Rainy,Unresolved
3319,POCSO,11.01083031161914,76.99002162234054,2015-11-23 11:03:00,2,Kuniyamuthur,2,Clear,In-progress
3320,Rape,11.045283599239005,77.01237039816998,2015-06-16 17:57:00,4,Singanallur,3,Cloudy,In-progress
3321,Chain Theft,11.0793402026208,77.07097670535317,2017-06-06 00:26:00,5,RS Puram,2,Rainy,Resolved
3322,Drug Dealing,11.08609113517383,76.99603834342078,2022-02-23 11:33:00,4,Peelamedu,4,Clear,In-progress
3323,Rape,11.083815169130137,77.00790157357882,2018-01-13 23:10:00,4,RS Puram,1,Cloudy,Unresolved
3324,Rape,11.049568431063967,76.98018469680882,2023-05-29 22:48:00,5,Singanallur,3,Cloudy,In-progress
3325,POCSO,10.91726204333538,77.08210290664086,2015-01-20 11:01:00,4,Singanallur,2,Rainy,In-progress
3326,Rape,11.092475579260405,77.06398093687511,2015-10-13 13:04:00,4,Saibaba Colony,1,Rainy,In-progress
3327,Drug Dealing,11.090935353281033,77.00143610431843,2023-07-03 18:14:00,3,Peelamedu,5,Clear,In-progress
3328,POCSO,11.060221085194955,77.06722110066003,2016-05-03 06:59:00,5,Singanallur,2,Clear,Resolved
3329,Rape,10.920688050014775,77.0977158599704,2023-01-21 06:47:00,2,Peelamedu,4,Foggy,In-progress
3330,Chain Theft,11.029579852977317,77.00270439212036,2020-02-21 11:07:00,1,RS Puram,5,Cloudy,Unresolved
3331,Chain Theft,11.06197347221446,77.0160437385323,2018-03-30 22:28:00,5,Saibaba Colony,2,Clear,In-progress
3332,Drug Dealing,11.030870153297142,77.09394835928084,2022-12-03 16:47:00,4,Podanur,4,Rainy,Unresolved
3333,Chain Theft,11.044190342787589,77.09984444949569,2023-02-09 11:54:00,1,Peelamedu,5,Foggy,In-progress
3334,Chain Theft,10.988485063391595,76.95337590871428,2020-10-30 01:42:00,5,Singanallur,3,Clear,Resolved
3335,Drug Dealing,11.006151788707106,77.0529869610693,2018-12-02 15:58:00,1,RS Puram,4,Foggy,Unresolved
3336,Chain Theft,10.947150609096328,77.09722990303221,2015-03-04 19:22:00,2,Kuniyamuthur,1,Rainy,In-progress
3337,Robbery,11.082975026364226,76.91316735900087,2016-08-27 07:35:00,3,Singanallur,4,Clear,Resolved
3338,Chain Theft,11.002259145204173,77.06902359086344,2016-06-26 10:33:00,5,Podanur,5,Clear,Unresolved
3339,Robbery,10.915084837762787,76.92137587796826,2017-02-03 16:44:00,2,Saibaba Colony,5,Cloudy,In-progress
3340,POCSO,10.90905837800803,77.06261312503717,2016-07-25 01:23:00,4,RS Puram,4,Cloudy,In-progress
3341,Robbery,10.90467771393315,76.9387171064011,2017-11-20 14:14:00,2,Singanallur,4,Rainy,In-progress
3342,Rape,11.006502795576703,77.01555759538965,2017-12-06 07:47:00,4,Gandhipuram,5,Cloudy,Resolved
3343,Chain Theft,10.90191575171011,76.95409518224581,2017-12-15 05:47:00,3,RS Puram,5,Rainy,Unresolved
3344,Murder,11.066599326168411,77.00167177763572,2017-03-25 13:13:00,1,Kuniyamuthur,3,Rainy,Unresolved
3345,Murder,10.915298231004144,76.91669130728707,2022-11-14 10:22:00,3,Gandhipuram,3,Rainy,Resolved
3346,Chain Theft,10.908059686636289,76.92999567016223,2018-10-10 00:37:00,3,Singanallur,1,Cloudy,Unresolved
3347,Murder,11.083263199411114,77.02787010628265,2016-06-01 14:15:00,2,Kuniyamuthur,1,Foggy,Resolved
3348,Chain Theft,10.929710983126945,77.08369800074911,2022-06-02 06:01:00,5,Peelamedu,3,Foggy,In-progress
3349,Drug Dealing,10.915245702908956,77.08189304115886,2016-10-31 01:52:00,2,Kuniyamuthur,2,Rainy,In-progress
3350,POCSO,11.065900501313195,76.95763516018468,2022-06-28 04:48:00,3,Podanur,4,Rainy,In-progress
3351,Murder,11.097348539318736,77.01788795105749,2015-01-09 12:56:00,3,Singanallur,3,Rainy,Resolved
3352,Robbery,10.928601014539074,77.09814560341658,2016-01-28 21:43:00,3,Gandhipuram,2,Cloudy,Unresolved
3353,Chain Theft,11.073215666512182,76.90894762768217,2019-03-08 23:17:00,4,Saibaba Colony,5,Rainy,Resolved
3354,POCSO,11.051125623204664,76.99084346112699,2017-05-14 10:14:00,2,RS Puram,1,Cloudy,Unresolved
3355,Chain Theft,10.964303769008573,76.95847660486957,2016-06-02 00:41:00,3,Podanur,2,Cloudy,Unresolved
3356,Rape,10.959755108090619,77.01343350506752,2015-05-17 19:10:00,4,Peelamedu,4,Rainy,Unresolved
3357,Murder,11.03818970052728,77.00812258451765,2022-10-30 14:52:00,5,Saibaba Colony,2,Rainy,Resolved
3358,Murder,11.06168592472533,76.9469677577368,2015-03-06 21:32:00,4,Kuniyamuthur,3,Rainy,In-progress
3359,Chain Theft,10.907409126505629,76.99741352030792,2020-08-17 06:32:00,3,Peelamedu,5,Clear,In-progress
3360,Rape,10.910425591286597,76.90054141105684,2016-05-27 12:22:00,4,Saibaba Colony,1,Clear,In-progress
3361,Chain Theft,10.99906443865831,76.90776896657862,2019-03-19 20:05:00,3,Saibaba Colony,5,Cloudy,Unresolved
3362,Murder,10.990604914583772,77.00200438502563,2023-08-01 04:49:00,5,Saibaba Colony,5,Cloudy,Unresolved
3363,Chain Theft,11.084674121885614,77.01156415125674,2018-03-27 16:38:00,5,Podanur,3,Foggy,Unresolved
3364,Drug Dealing,10.900649662603564,76.94848036208592,2015-07-26 16:54:00,4,Gandhipuram,2,Foggy,In-progress
3365,POCSO,10.916636022880558,77.06459328307068,2022-07-13 07:11:00,5,Peelamedu,4,Clear,Resolved
3366,Robbery,11.045409797457392,77.06360431482528,2021-03-25 17:50:00,5,Singanallur,2,Cloudy,Resolved
3367,Drug Dealing,10.902597323553676,77.01927228617625,2023-08-20 01:03:00,4,Kuniyamuthur,5,Rainy,Unresolved
3368,POCSO,11.005513808437948,76.97426265912324,2017-07-03 22:56:00,4,Singanallur,5,Cloudy,In-progress
3369,Murder,10.946051985957,77.01771748799985,2015-04-30 22:06:00,3,Kuniyamuthur,3,Foggy,Resolved
3370,Rape,10.927778652976311,76.93116107481362,2022-11-05 23:45:00,3,Peelamedu,5,Rainy,Resolved
3371,Robbery,10.908939965347054,76.97660434616911,2023-02-08 07:53:00,3,Gandhipuram,1,Clear,Unresolved
3372,POCSO,11.019471988803975,76.9199963728059,2022-01-14 02:12:00,2,Saibaba Colony,2,Cloudy,Resolved
3373,Rape,11.063425767809283,76.92336470001119,2015-03-26 12:27:00,5,Singanallur,4,Rainy,In-progress
3374,Rape,10.977076863856475,76.95381375820625,2017-12-24 15:12:00,1,Kuniyamuthur,4,Cloudy,In-progress
3375,Murder,10.918703620049287,77.07107664900511,2018-08-28 05:17:00,1,Kuniyamuthur,1,Foggy,In-progress
3376,Robbery,10.948742255260143,77.03745612404673,2022-08-01 01:43:00,2,Singanallur,4,Cloudy,Resolved
3377,Chain Theft,11.018596749797291,76.99094733244607,2019-06-27 08:38:00,1,Podanur,2,Foggy,Resolved
3378,POCSO,11.045167780293566,76.90222090269654,2019-03-11 19:13:00,1,Singanallur,2,Clear,Unresolved
3379,Robbery,11.059817031795554,77.03834961350962,2022-06-19 12:14:00,3,Saibaba Colony,4,Rainy,In-progress
3380,Murder,11.073979014915034,77.04254963710058,2019-12-29 20:25:00,5,Singanallur,4,Clear,Unresolved
3381,POCSO,10.926549168807199,77.01032394171477,2022-06-20 04:29:00,5,Kuniyamuthur,5,Clear,Resolved
3382,Drug Dealing,10.958624810558854,76.96280266588211,2019-08-22 03:48:00,3,Gandhipuram,3,Rainy,Unresolved
3383,Robbery,10.96738119349493,77.00919987991225,2019-05-11 21:55:00,4,Saibaba Colony,3,Foggy,Unresolved
3384,Drug Dealing,11.063321518481063,77.0040821251362,2023-05-26 07:10:00,2,Kuniyamuthur,4,Foggy,Resolved
3385,Drug Dealing,11.004172061189678,77.00113719287593,2021-02-08 07:08:00,2,Gandhipuram,5,Foggy,In-progress
3386,Chain Theft,10.925748449743999,76.93963422197527,2019-01-10 23:15:00,1,Podanur,1,Foggy,Unresolved
3387,Rape,11.016176760083969,77.06561499223042,2016-11-16 02:21:00,4,Singanallur,1,Foggy,In-progress
3388,Drug Dealing,10.991216440285232,77.02021856117734,2020-09-02 21:29:00,1,Gandhipuram,1,Cloudy,Resolved
3389,Rape,11.073200433320366,77.0437487216218,2021-10-16 10:11:00,1,Singanallur,4,Rainy,In-progress
3390,Robbery,10.946980446691219,77.07442903060726,2021-09-12 07:37:00,4,Saibaba Colony,3,Rainy,In-progress
3391,Robbery,10.935278653763731,77.07322127489842,2021-11-01 04:19:00,3,Peelamedu,4,Rainy,Unresolved
3392,Drug Dealing,11.05744686427426,77.08047437019988,2019-10-18 17:14:00,1,Gandhipuram,3,Rainy,Unresolved
3393,Chain Theft,11.002085761236334,77.03071679428808,2018-11-06 12:38:00,3,Saibaba Colony,2,Rainy,Resolved
3394,Rape,10.90090226849835,76.93909225429849,2019-02-01 15:28:00,2,Kuniyamuthur,5,Foggy,Resolved
3395,Rape,11.0543821980062,77.0121842068783,2018-03-24 01:07:00,3,Singanallur,4,Foggy,In-progress
3396,POCSO,10.919091209540335,77.00595902113125,2018-01-07 07:46:00,5,Kuniyamuthur,3,Rainy,In-progress
3397,Drug Dealing,11.036603406783788,76.92559821105172,2020-06-25 19:47:00,5,Singanallur,3,Clear,Unresolved
3398,Robbery,10.910929467650394,76.94883363132284,2022-04-11 17:48:00,1,Kuniyamuthur,3,Cloudy,Resolved
3399,POCSO,11.052542445444528,76.94833128844613,2022-05-08 11:15:00,5,Singanallur,2,Clear,Resolved
3400,Rape,10.979976984581333,76.97852640430597,2021-05-08 20:58:00,3,RS Puram,3,Rainy,Resolved
3401,Murder,11.067387606595215,76.9467292502237,2018-11-27 15:27:00,3,RS Puram,5,Cloudy,In-progress
3402,POCSO,11.0270944709564,77.05887066424286,2021-03-19 16:10:00,3,Peelamedu,4,Clear,In-progress
3403,Rape,10.919555621035109,76.90960313985981,2020-08-27 20:54:00,5,Saibaba Colony,3,Clear,In-progress
3404,Robbery,11.050511618930747,77.00315942609143,2016-06-17 23:04:00,4,Podanur,1,Cloudy,Unresolved
3405,Rape,10.91862848682173,77.05144306631527,2022-04-26 02:48:00,5,Gandhipuram,4,Cloudy,In-progress
3406,Drug Dealing,10.994626394050721,76.93403222266015,2019-05-12 14:59:00,5,Peelamedu,5,Clear,In-progress
3407,Drug Dealing,11.038452981214343,77.04831596547871,2021-06-06 03:37:00,5,RS Puram,5,Foggy,In-progress
3408,POCSO,11.059013995760292,77.0514169615463,2019-10-21 17:25:00,5,Gandhipuram,5,Rainy,Resolved
3409,Chain Theft,10.945698671852501,77.03644270934265,2015-12-30 17:15:00,3,Singanallur,5,Clear,Unresolved
3410,Rape,11.004501502976398,76.94413682521751,2018-07-30 00:25:00,1,Singanallur,4,Rainy,Resolved
3411,Robbery,10.945565502840243,77.01848889162387,2016-07-28 23:47:00,1,Podanur,5,Foggy,Unresolved
3412,Robbery,10.91546442384281,76.93254349521122,2015-06-16 12:12:00,3,Peelamedu,5,Foggy,Resolved
3413,POCSO,11.065595797639686,76.93585107057365,2015-06-12 22:50:00,4,Saibaba Colony,4,Foggy,In-progress
3414,Murder,10.914295852483054,77.08208635812304,2019-03-30 22:23:00,4,Peelamedu,1,Rainy,Unresolved
3415,Murder,10.938946442237206,77.0456869914365,2015-10-18 19:03:00,5,Podanur,3,Cloudy,In-progress
3416,Rape,10.905806521405843,77.00050956379536,2015-10-30 07:09:00,1,Saibaba Colony,3,Cloudy,Unresolved
3417,Drug Dealing,11.06163719251734,77.04466666223999,2015-02-19 14:28:00,3,Kuniyamuthur,4,Foggy,In-progress
3418,Robbery,11.07830191290943,76.98624751835048,2017-06-02 11:32:00,1,Gandhipuram,4,Clear,In-progress
3419,Murder,11.056655150959994,77.02699127657645,2016-01-10 13:59:00,1,Kuniyamuthur,2,Clear,Resolved
3420,Robbery,11.037064905853235,77.03294294224175,2020-03-04 22:01:00,5,Peelamedu,1,Cloudy,Unresolved
3421,Murder,11.096872730526448,76.95221300336269,2023-01-28 14:45:00,3,Saibaba Colony,5,Clear,Unresolved
3422,Chain Theft,10.905626837279376,76.91754885464492,2015-04-29 05:11:00,2,Peelamedu,1,Clear,Unresolved
3423,Drug Dealing,11.083957733146786,76.99622207897724,2018-03-26 21:53:00,5,RS Puram,5,Rainy,Resolved
3424,Murder,10.971850543150385,77.00114567930422,2020-08-05 20:09:00,5,Kuniyamuthur,2,Foggy,Resolved
3425,POCSO,11.010895476686066,76.92697439491675,2023-08-31 01:20:00,5,Saibaba Colony,4,Clear,Resolved
3426,POCSO,10.987355566578733,76.93560957838389,2021-03-10 01:22:00,1,Saibaba Colony,2,Clear,Resolved
3427,Robbery,10.964036499762601,76.92407022754644,2021-03-02 05:04:00,3,Podanur,2,Clear,In-progress
3428,POCSO,11.004301783899683,76.99823608112406,2015-08-11 03:51:00,1,Saibaba Colony,4,Clear,Unresolved
3429,Rape,11.006102812996906,76.9551606745234,2017-01-28 08:04:00,5,Singanallur,4,Rainy,In-progress
3430,Robbery,11.077494327112593,77.09552157032172,2016-05-01 18:13:00,3,Podanur,5,Rainy,In-progress
3431,POCSO,10.957234407817726,77.05507209342092,2016-08-09 20:39:00,1,RS Puram,1,Cloudy,Resolved
3432,POCSO,11.087076846920299,76.97144155740999,2019-04-13 23:33:00,3,Saibaba Colony,3,Foggy,In-progress
3433,Rape,10.946829059617569,77.0031532979654,2016-02-04 13:09:00,5,Saibaba Colony,3,Foggy,In-progress
3434,Murder,11.083787852698679,77.04497539002249,2018-03-22 12:59:00,1,RS Puram,3,Cloudy,In-progress
3435,POCSO,11.072927082829287,76.99707601275085,2019-04-26 21:59:00,3,Gandhipuram,1,Foggy,Resolved
3436,Murder,10.961807719207016,77.0462144363197,2021-08-27 14:39:00,2,Gandhipuram,1,Clear,Resolved
3437,Robbery,11.011015773255302,76.94432970816355,2022-05-02 02:45:00,5,Peelamedu,1,Cloudy,In-progress
3438,Murder,10.953281026120505,76.90193804704201,2022-03-28 15:42:00,2,Kuniyamuthur,1,Rainy,Resolved
3439,Rape,11.003486828223785,77.01261548567018,2015-01-13 13:40:00,4,RS Puram,2,Foggy,Unresolved
3440,Drug Dealing,10.939569589335072,77.07557540389782,2022-01-11 12:40:00,4,RS Puram,1,Foggy,Resolved
3441,Rape,10.980303584014676,77.05467349401145,2023-02-05 16:30:00,2,Peelamedu,1,Cloudy,Unresolved
3442,Murder,11.098562780551896,77.05216295888057,2017-04-18 04:08:00,3,Peelamedu,2,Cloudy,Unresolved
3443,Rape,11.027498244989268,76.95684914907577,2020-07-07 16:00:00,5,Singanallur,2,Foggy,In-progress
3444,POCSO,11.056188313495573,77.08065188362411,2020-02-23 18:40:00,1,Singanallur,3,Rainy,Resolved
3445,Robbery,10.994488858115705,77.05937092366642,2022-12-22 01:39:00,1,Kuniyamuthur,3,Clear,Unresolved
3446,Chain Theft,11.02809782682934,76.93441653633292,2021-10-11 09:29:00,2,RS Puram,2,Foggy,In-progress
3447,POCSO,11.070741991211515,76.93891514418884,2018-06-21 22:32:00,5,Singanallur,1,Rainy,Resolved
3448,Rape,11.004163010215201,76.90229793882588,2016-06-19 04:48:00,1,Gandhipuram,3,Cloudy,Unresolved
3449,Murder,10.923394643643588,76.97783713639706,2023-03-16 14:04:00,2,RS Puram,2,Clear,Unresolved
3450,Rape,10.90852843945997,77.09216971961703,2022-06-15 17:42:00,3,Gandhipuram,3,Rainy,In-progress
3451,Chain Theft,10.971078853698677,76.9646086234567,2023-08-30 20:57:00,4,Singanallur,5,Clear,Unresolved
3452,Chain Theft,11.03335178985401,76.9628058390415,2022-06-13 13:18:00,3,Gandhipuram,2,Foggy,Resolved
3453,Murder,11.045626209575556,77.04190702596009,2023-08-06 03:45:00,1,Peelamedu,2,Cloudy,In-progress
3454,Murder,11.011869383635165,77.00550652827783,2018-06-07 06:31:00,4,Singanallur,2,Rainy,Resolved
3455,Murder,11.043441872880871,76.92503919795112,2015-09-09 06:01:00,3,Singanallur,5,Foggy,Unresolved
3456,Drug Dealing,11.05452503556785,76.90639862589477,2016-12-19 00:42:00,2,Peelamedu,4,Cloudy,In-progress
3457,Rape,10.923181349887544,77.04483996937788,2016-12-17 22:37:00,2,Peelamedu,5,Cloudy,Resolved
3458,Drug Dealing,11.011367855520744,76.92104110710544,2018-05-08 00:16:00,3,Kuniyamuthur,4,Cloudy,In-progress
3459,Chain Theft,11.038123819803166,77.09594298751708,2017-05-10 03:54:00,3,Singanallur,4,Cloudy,In-progress
3460,Rape,10.979457060491578,76.97966351574497,2019-01-07 03:17:00,1,Kuniyamuthur,5,Foggy,Unresolved
3461,POCSO,10.926135989985562,76.93832036637684,2021-05-28 22:24:00,1,Podanur,4,Rainy,In-progress
3462,Robbery,10.904816896396353,76.94187455438855,2021-05-10 17:35:00,2,Podanur,3,Clear,Unresolved
3463,Chain Theft,10.95957014362297,77.05380588768499,2016-02-10 05:25:00,3,Kuniyamuthur,3,Foggy,In-progress
3464,Chain Theft,11.046473999500266,76.93282084040386,2018-12-03 12:32:00,2,Kuniyamuthur,3,Rainy,In-progress
3465,Murder,10.933908260743596,77.06823664600552,2021-08-01 13:34:00,4,Peelamedu,4,Foggy,In-progress
3466,Chain Theft,11.082798528367455,77.05191758265352,2015-02-14 12:46:00,5,RS Puram,5,Rainy,In-progress
3467,Murder,11.089198057843872,77.09103048261986,2017-05-30 20:58:00,1,Kuniyamuthur,4,Rainy,Unresolved
3468,Robbery,10.98925872491484,77.02901778899461,2018-08-07 10:28:00,5,Singanallur,1,Foggy,Resolved
3469,Drug Dealing,10.976836862402005,77.01626514038949,2016-12-09 11:48:00,5,Gandhipuram,5,Rainy,Unresolved
3470,Robbery,11.006926900304343,77.00020126190304,2015-02-28 21:02:00,4,Gandhipuram,1,Rainy,In-progress
3471,Chain Theft,10.951016184872863,76.90403957723764,2018-09-17 12:22:00,1,RS Puram,4,Cloudy,Unresolved
3472,POCSO,11.001123326293326,76.90985423396963,2021-04-06 04:20:00,3,RS Puram,5,Clear,Resolved
3473,Murder,11.077219279427608,76.98311662914107,2016-12-21 23:49:00,5,Gandhipuram,4,Clear,Resolved
3474,Rape,10.962386424742403,76.95681570267932,2023-03-03 10:05:00,3,Singanallur,5,Cloudy,Resolved
3475,Chain Theft,10.956755918396484,76.96092248556515,2016-08-20 07:45:00,1,Kuniyamuthur,1,Rainy,In-progress
3476,Rape,10.960765286129087,77.01710661685553,2022-10-12 11:02:00,1,Kuniyamuthur,2,Clear,In-progress
3477,Chain Theft,11.015104116861512,76.99763962704303,2019-02-16 14:35:00,1,Saibaba Colony,4,Rainy,Resolved
3478,Robbery,11.049578442704998,77.0046195413119,2020-11-27 10:11:00,5,Saibaba Colony,4,Rainy,In-progress
3479,Drug Dealing,11.027698567807953,77.08961181751755,2020-04-22 01:39:00,2,Singanallur,1,Rainy,In-progress
3480,POCSO,10.992941628330279,77.05802991934463,2019-08-26 09:49:00,3,Singanallur,4,Foggy,Resolved
3481,Drug Dealing,10.904635630874466,77.06515795903334,2022-05-06 18:05:00,1,Gandhipuram,2,Cloudy,In-progress
3482,Murder,11.054627526201001,77.01597213336525,2019-07-09 12:35:00,4,Kuniyamuthur,3,Rainy,Unresolved
3483,Chain Theft,11.03357566394793,77.02259819376985,2019-01-05 15:18:00,1,Peelamedu,1,Foggy,Resolved
3484,Chain Theft,11.054868405440754,76.98448180165055,2020-05-06 10:47:00,1,Gandhipuram,5,Rainy,In-progress
3485,Murder,11.0566189323369,76.96380904487921,2023-03-24 16:58:00,4,Kuniyamuthur,3,Cloudy,In-progress
3486,Rape,11.007779656394732,76.99365420371609,2021-04-07 06:15:00,4,Singanallur,3,Cloudy,Unresolved
3487,Drug Dealing,11.083572239628285,77.0472468250137,2018-01-23 10:04:00,5,Gandhipuram,4,Rainy,Unresolved
3488,Drug Dealing,10.988861739647794,77.02250601731977,2015-11-06 19:59:00,4,Peelamedu,3,Rainy,In-progress
3489,Chain Theft,10.942758510922747,76.90809336552134,2022-12-15 10:22:00,5,Podanur,3,Clear,Resolved
3490,Rape,10.94703963723329,76.95822847397807,2023-01-26 01:13:00,2,Singanallur,5,Cloudy,In-progress
3491,Rape,10.926079189158614,77.07185881753598,2018-09-20 02:03:00,1,Gandhipuram,3,Cloudy,In-progress
3492,Murder,11.0225115215051,77.07313628172201,2020-04-22 15:53:00,5,Peelamedu,5,Rainy,Unresolved
3493,POCSO,10.941487174906843,77.0619522828388,2018-11-24 03:34:00,2,Kuniyamuthur,4,Rainy,In-progress
3494,Rape,10.926824590258997,77.04423188477837,2018-09-06 07:13:00,2,Singanallur,3,Rainy,In-progress
3495,POCSO,11.069484734690304,77.06806924966047,2021-10-10 03:09:00,3,RS Puram,5,Cloudy,Resolved
3496,Rape,10.934671601316344,77.04924865782212,2016-11-07 23:13:00,1,Podanur,5,Clear,Unresolved
3497,Murder,10.904829967114118,76.91638274794093,2021-07-05 16:31:00,1,Podanur,2,Cloudy,In-progress
3498,Chain Theft,10.98027801416,77.07904751778807,2016-10-29 02:09:00,2,Saibaba Colony,1,Rainy,Unresolved
3499,Drug Dealing,11.084900985263944,76.90617521959803,2017-04-10 09:11:00,3,Singanallur,1,Rainy,Resolved
3500,Rape,11.08700330481243,77.07585924336311,2021-09-25 14:48:00,3,Peelamedu,5,Rainy,Unresolved
3501,POCSO,11.089013121299244,76.99451032637276,2019-06-30 10:08:00,4,Saibaba Colony,4,Foggy,Resolved
3502,Murder,11.092788785580085,76.99077641407531,2022-01-25 04:18:00,5,Kuniyamuthur,4,Foggy,Unresolved
3503,Rape,10.965474796594465,76.96946112053142,2019-02-20 03:05:00,4,Saibaba Colony,4,Cloudy,Unresolved
3504,Drug Dealing,11.03995521526559,77.08326419942505,2022-12-16 15:40:00,4,RS Puram,3,Rainy,Resolved
3505,Drug Dealing,11.061463042234442,77.00394820102255,2020-12-27 04:12:00,3,Podanur,1,Cloudy,Resolved
3506,Chain Theft,10.911881154263316,76.99434369195528,2015-04-15 15:00:00,5,Singanallur,1,Cloudy,In-progress
3507,Chain Theft,10.993618482200736,77.07153054463222,2017-07-01 02:49:00,3,Saibaba Colony,1,Clear,Resolved
3508,Murder,11.079594964375046,77.00382767625635,2019-03-20 01:28:00,1,Saibaba Colony,3,Cloudy,Resolved
3509,Rape,11.044958322623156,76.98785040091764,2019-04-05 19:18:00,3,Peelamedu,1,Rainy,In-progress
3510,POCSO,11.010341861775661,77.07216736249426,2018-09-29 11:38:00,2,Podanur,3,Rainy,Resolved
3511,Rape,11.003631830807608,77.02558188312048,2015-06-20 06:48:00,1,Podanur,5,Rainy,In-progress
3512,Chain Theft,10.995928908865073,76.94038410331075,2021-01-12 14:24:00,5,Singanallur,4,Cloudy,Resolved
3513,Rape,10.940816652972094,77.07476932658147,2017-04-01 20:26:00,5,Peelamedu,3,Cloudy,In-progress
3514,Chain Theft,10.922607720747639,77.05228264158958,2020-04-19 09:57:00,2,Saibaba Colony,4,Cloudy,Resolved
3515,Rape,10.901003913911277,77.03311934841494,2017-07-09 04:18:00,2,Singanallur,3,Rainy,Unresolved
3516,Murder,10.990630576701802,77.08750507252807,2019-10-16 09:36:00,4,Kuniyamuthur,4,Foggy,In-progress
3517,Robbery,11.004449924436212,76.96373267637902,2020-01-18 07:39:00,4,Podanur,2,Rainy,Unresolved
3518,Murder,11.016341989598427,76.93649451051296,2019-06-09 01:36:00,1,Gandhipuram,3,Foggy,In-progress
3519,Rape,10.986230254393396,77.09801338829729,2021-12-22 05:07:00,2,Gandhipuram,3,Foggy,Unresolved
3520,Rape,11.084488642503418,76.962513640357,2018-11-14 15:38:00,1,RS Puram,5,Cloudy,In-progress
3521,POCSO,10.989802236220301,77.02474712295965,2023-05-25 07:18:00,2,RS Puram,3,Clear,In-progress
3522,POCSO,11.059228302280713,76.910421082644,2017-04-05 09:53:00,1,Singanallur,3,Clear,Resolved
3523,Rape,11.00805999163813,76.91948594287616,2017-02-17 08:49:00,4,Saibaba Colony,1,Rainy,In-progress
3524,Drug Dealing,10.93602462087197,76.92011156715532,2016-08-26 19:53:00,5,Singanallur,1,Cloudy,Unresolved
3525,Chain Theft,10.918142121290467,76.90473613488066,2021-05-03 20:00:00,4,Peelamedu,5,Rainy,Unresolved
3526,Drug Dealing,11.038823355259273,77.02394341763858,2016-08-12 18:57:00,2,Peelamedu,1,Clear,Resolved
3527,Robbery,11.06816903455248,77.02577155505752,2023-08-18 22:36:00,2,Peelamedu,2,Clear,Unresolved
3528,Rape,11.031751672437016,77.09044724787648,2019-06-04 10:54:00,2,Podanur,4,Rainy,Resolved
3529,Murder,11.004472734008994,76.94344907277683,2021-05-13 18:21:00,1,RS Puram,3,Cloudy,In-progress
3530,Drug Dealing,11.007475049394516,76.91083020297336,2020-02-17 17:33:00,4,Singanallur,5,Clear,In-progress
3531,Chain Theft,10.999679767893255,76.95419636196509,2015-08-28 22:07:00,1,Peelamedu,2,Rainy,In-progress
3532,Murder,10.972653826585892,77.01310977951415,2021-12-06 10:05:00,1,Gandhipuram,3,Clear,Resolved
3533,Robbery,11.08579887242645,77.09358480663143,2019-01-22 08:11:00,4,Peelamedu,1,Clear,Resolved
3534,POCSO,10.998171714341847,77.09716239368011,2016-06-02 03:17:00,4,Gandhipuram,5,Foggy,Unresolved
3535,Rape,10.932403578064235,76.93021970326058,2017-05-16 17:08:00,2,Gandhipuram,3,Rainy,Resolved
3536,Rape,11.034663062526716,76.90587992859983,2015-03-09 20:35:00,3,Saibaba Colony,5,Cloudy,In-progress
3537,Rape,10.977666255796912,77.05125747526202,2019-01-21 11:33:00,5,Podanur,1,Foggy,Unresolved
